Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Industry,Company,Timeframe
2015-03-23 04:00:00,28.420629350304967,28.583836851496212,28.28648404895587,28.440750122070312,150838800,0.0,0.0,Technology,AAPL,10y
2015-03-24 04:00:00,28.445225074076486,28.6263171532708,28.295429701665416,28.324495315551758,131369200,0.0,0.0,Technology,AAPL,10y
2015-03-25 04:00:00,28.29094944101512,28.35354965637249,27.584457397460938,27.584457397460938,206620800,0.0,0.0,Technology,AAPL,10y
2015-03-26 04:00:00,27.44584979276076,27.919823941792988,27.410077257732027,27.776737213134766,190291600,0.0,0.0,Technology,AAPL,10y
2015-03-27 04:00:00,27.850511663117892,27.879575563185004,27.47938106198508,27.555395126342773,158184800,0.0,0.0,Technology,AAPL,10y
2015-03-30 04:00:00,27.734255207991588,28.25965186914662,27.723075866076933,28.252944946289062,188398800,0.0,0.0,Technology,AAPL,10y
2015-03-31 04:00:00,28.190344499185546,28.279774122012316,27.803563811122427,27.8192138671875,168362400,0.0,0.0,Technology,AAPL,10y
2015-04-01 04:00:00,27.906409293090153,27.97348194147982,27.521863081209762,27.778972625732422,162485600,0.0,0.0,Technology,AAPL,10y
2015-04-02 04:00:00,27.953361569840364,28.071855112621336,27.765560869371296,28.018198013305664,128880400,0.0,0.0,Technology,AAPL,10y
2015-04-06 04:00:00,27.828151985720044,28.5078146087164,27.796851879229834,28.472042083740234,148776000,0.0,0.0,Technology,AAPL,10y
2015-04-07 04:00:00,28.53688813683982,28.644202336529908,28.165757446462965,28.17246437072754,140049200,0.0,0.0,Technology,AAPL,10y
2015-04-08 04:00:00,28.136694324923393,28.259660299756256,27.939950470919413,28.080801010131836,149316800,0.0,0.0,Technology,AAPL,10y
2015-04-09 04:00:00,28.13669053445155,28.299899742176528,27.870639551780606,28.295427322387695,129936000,0.0,0.0,Technology,AAPL,10y
2015-04-10 04:00:00,28.1590434367991,28.440746142192204,28.004779091000117,28.416152954101562,160752000,0.0,0.0,Technology,AAPL,10y
2015-04-13 04:00:00,28.700096313028435,28.744813691106838,28.306608630720113,28.360265731811523,145460400,0.0,0.0,Technology,AAPL,10y
2015-04-14 04:00:00,28.393799540472454,28.458635980331014,28.150105544268396,28.2372989654541,102098400,0.0,0.0,Technology,AAPL,10y
2015-04-15 04:00:00,28.261891123123785,28.422862406229676,28.172461495357215,28.34461212158203,115881600,0.0,0.0,Technology,AAPL,10y
2015-04-16 04:00:00,28.232826070402965,28.416156043364218,28.1948190322139,28.208232879638672,113476000,0.0,0.0,Technology,AAPL,10y
2015-04-17 04:00:00,28.069615848750885,28.2015232175618,27.82592017458435,27.890756607055664,207828000,0.0,0.0,Technology,AAPL,10y
2015-04-20 04:00:00,28.07408741476841,28.64419806674476,27.984657791205006,28.52794075012207,188217200,0.0,0.0,Technology,AAPL,10y
2015-04-21 04:00:00,28.63973281062438,28.66208808728349,28.32002131014193,28.373680114746094,129740400,0.0,0.0,Technology,AAPL,10y
2015-04-22 04:00:00,28.391569073446835,28.811886206891995,28.24177539195469,28.755992889404297,150618000,0.0,0.0,Technology,AAPL,10y
2015-04-23 04:00:00,28.684451255852267,29.158425497123933,28.64867871386189,28.990745544433594,183083600,0.0,0.0,Technology,AAPL,10y
2015-04-24 04:00:00,29.17407667322145,29.205376793965346,28.89237217506908,29.127124786376953,178103600,0.0,0.0,Technology,AAPL,10y
2015-04-27 04:00:00,29.58096455076391,29.764296181303312,29.321618863810677,29.656978607177734,387816800,0.0,0.0,Technology,AAPL,10y
2015-04-28 04:00:00,30.06166172008239,30.07954457860935,28.96838862679866,29.18972396850586,475696000,0.0,0.0,Technology,AAPL,10y
2015-04-29 04:00:00,29.100294091395785,29.420002190988367,28.68444772347529,28.760461807250977,253544400,0.0,0.0,Technology,AAPL,10y
2015-04-30 04:00:00,28.760460377813512,28.760460377813512,27.852753603311214,27.98019027709961,332781600,0.0,0.0,Technology,AAPL,10y
2015-05-01 04:00:00,28.19258013462094,29.093581562018937,28.013722598338454,28.829763412475586,234050400,0.0,0.0,Technology,AAPL,10y
2015-05-04 04:00:00,28.952737389179635,29.191962416690092,28.67550531655632,28.77387809753418,203953200,0.0,0.0,Technology,AAPL,10y
2015-05-05 04:00:00,28.650908121538166,28.717980772973775,28.121040656964716,28.125513076782227,197085600,0.0,0.0,Technology,AAPL,10y
2015-05-06 04:00:00,28.295424316105823,28.3379037709446,27.579990741458065,27.94888687133789,288564000,0.0,0.0,Technology,AAPL,10y
2015-05-07 04:00:00,28.011751603913282,28.305857085303504,27.843371269953384,28.121761322021484,175763600,0.13,0.0,Technology,AAPL,10y
2015-05-08 04:00:00,28.440560745305138,28.65159797668457,28.312591761200302,28.65159797668457,222201600,0.0,0.0,Technology,AAPL,10y
2015-05-11 04:00:00,28.599954159232293,28.63811994824465,28.20482125509922,28.359731674194336,168143200,0.0,0.0,Technology,AAPL,10y
2015-05-12 04:00:00,28.198087271874105,28.48545604356993,28.022972033675273,28.258705139160156,192640000,0.0,0.0,Technology,AAPL,10y
2015-05-13 04:00:00,28.321572918418546,28.55506052371427,28.2587112002338,28.290142059326172,138776800,0.0,0.0,Technology,AAPL,10y
2015-05-14 04:00:00,28.604450166982335,28.9501895904541,28.54832339250464,28.9501895904541,180814000,0.0,0.0,Technology,AAPL,10y
2015-05-15 04:00:00,28.977133318103927,29.07142588991975,28.78405707323157,28.909780502319336,152832000,0.0,0.0,Technology,AAPL,10y
2015-05-18 04:00:00,28.822223163934378,29.347568966148955,28.81773206264779,29.228580474853516,203531600,0.0,0.0,Technology,AAPL,10y
2015-05-19 04:00:00,29.340836309465267,29.383493210739708,29.105103146326964,29.201642990112305,178532800,0.0,0.0,Technology,AAPL,10y
2015-05-20 04:00:00,29.18592244109657,29.405938435685503,29.037746935764538,29.199392318725586,145819600,0.0,0.0,Technology,AAPL,10y
2015-05-21 04:00:00,29.201640156406842,29.55187068447452,29.147757219124706,29.497987747192383,158921600,0.0,0.0,Technology,AAPL,10y
2015-05-22 04:00:00,29.545136471128906,29.852710109615263,29.500232309437745,29.75617027282715,182384000,0.0,0.0,Technology,AAPL,10y
2015-05-26 04:00:00,29.769648295051667,29.839244960714385,28.988360977123275,29.100614547729492,282790400,0.0,0.0,Technology,AAPL,10y
2015-05-27 04:00:00,29.2622556846284,29.69330892164129,29.197150130507886,29.643917083740234,183332800,0.0,0.0,Technology,AAPL,10y
2015-05-28 04:00:00,29.60351319882048,29.623718020330102,29.432888996560447,29.585552215576172,122933200,0.0,0.0,Technology,AAPL,10y
2015-05-29 04:00:00,29.462071844774332,29.511463691008565,29.163476929160908,29.248790740966797,203538000,0.0,0.0,Technology,AAPL,10y
2015-06-01 04:00:00,29.24878880292225,29.497991855789078,29.1971531219014,29.307159423828125,128451200,0.0,0.0,Technology,AAPL,10y
2015-06-02 04:00:00,29.154490746110564,29.334097102646144,29.033258425230184,29.176942825317383,134670400,0.0,0.0,Technology,AAPL,10y
2015-06-03 04:00:00,29.334093933562347,29.39695563770264,29.163466371719306,29.212858200073242,123934000,0.0,0.0,Technology,AAPL,10y
2015-06-04 04:00:00,29.091628160329623,29.316135242821094,28.941208826145083,29.042236328125,153800400,0.0,0.0,Technology,AAPL,10y
2015-06-05 04:00:00,29.073667782521266,29.116324677187777,28.81772984022848,28.882835388183594,142507200,0.0,0.0,Technology,AAPL,10y
2015-06-08 04:00:00,28.938960887020123,29.008560958560242,28.474233018483385,28.692005157470703,210699200,0.0,0.0,Technology,AAPL,10y
2015-06-09 04:00:00,28.44504978400478,28.754870688024273,28.202583410108897,28.6066951751709,224301600,0.0,0.0,Technology,AAPL,10y
2015-06-10 04:00:00,28.718946630689842,29.03774628839276,28.70323120285528,28.93447494506836,156349200,0.0,0.0,Technology,AAPL,10y
2015-06-11 04:00:00,29.001824052202938,29.22633114073477,28.84466977537192,28.869365692138672,141563600,0.0,0.0,Technology,AAPL,10y
2015-06-12 04:00:00,28.77956775184905,28.810998611064818,28.537099655453105,28.550569534301758,147544800,0.0,0.0,Technology,AAPL,10y
2015-06-15 04:00:00,28.310350014475585,28.56628801707484,28.222792366894446,28.49444580078125,175955600,0.0,0.0,Technology,AAPL,10y
2015-06-16 04:00:00,28.519135290868775,28.7032310356526,28.370961502556508,28.647104263305664,125976400,0.0,0.0,Technology,AAPL,10y
2015-06-17 04:00:00,28.674052185462575,28.709972437166964,28.454034434679098,28.57975959777832,131672400,0.0,0.0,Technology,AAPL,10y
2015-06-18 04:00:00,28.564040315897163,28.80650669256314,28.56179476520162,28.70996856689453,141628800,0.0,0.0,Technology,AAPL,10y
2015-06-19 04:00:00,28.671802821688093,28.69649874082422,28.377699055607497,28.42259979248047,218867600,0.0,0.0,Technology,AAPL,10y
2015-06-22 04:00:00,28.622409651413122,28.75037862968444,28.53036263125113,28.649351119995117,136157200,0.0,0.0,Technology,AAPL,10y
2015-06-23 04:00:00,28.620165650800633,28.64935095695845,28.485460021510466,28.519136428833008,121075600,0.0,0.0,Technology,AAPL,10y
2015-06-24 04:00:00,28.5595494733334,29.141023783310334,28.53934465545034,28.761606216430664,221123600,0.0,0.0,Technology,AAPL,10y
2015-06-25 04:00:00,28.929990340885706,29.006321946694513,28.62466049194336,28.62466049194336,127752400,0.0,0.0,Technology,AAPL,10y
2015-06-26 04:00:00,28.662823989416317,28.734666200279953,28.402396617355667,28.45627784729004,176267200,0.0,0.0,Technology,AAPL,10y
2015-06-29 04:00:00,28.166660245227217,28.393412893288396,27.946644248887367,27.957868576049805,196645600,0.0,0.0,Technology,AAPL,10y
2015-06-30 04:00:00,28.191358227085335,28.314837824885586,28.031958381740775,28.159927368164062,177482800,0.0,0.0,Technology,AAPL,10y
2015-07-01 04:00:00,28.489952610643243,28.498933100588502,28.28565031830859,28.42259979248047,120955200,0.0,0.0,Technology,AAPL,10y
2015-07-02 04:00:00,28.384433145046298,28.442805471516195,28.236257634665773,28.38667869567871,108844000,0.0,0.0,Technology,AAPL,10y
2015-07-06 04:00:00,28.049912545771804,28.339526857901156,28.029706019745,28.28788948059082,112241600,0.0,0.0,Technology,AAPL,10y
2015-07-07 04:00:00,28.263198693250644,28.321571018872845,27.78724302443354,28.218297958374023,187787200,0.0,0.0,Technology,AAPL,10y
2015-07-08 04:00:00,27.94665081828168,27.98257107163973,27.511106398660047,27.517841339111328,243046400,0.0,0.0,Technology,AAPL,10y
2015-07-09 04:00:00,27.80520433879712,27.852350624842032,26.76573706947571,26.956567764282227,314380000,0.0,0.0,Technology,AAPL,10y
2015-07-10 04:00:00,27.376399735020648,27.80520745879473,27.212508777933586,27.67723846435547,245418000,0.0,0.0,Technology,AAPL,10y
2015-07-13 04:00:00,28.0701244383992,28.234015386728704,27.910724591587424,28.211565017700195,165762000,0.0,0.0,Technology,AAPL,10y
2015-07-14 04:00:00,28.296880317695315,28.370968085468608,28.07237317621521,28.200342178344727,127072400,0.0,0.0,Technology,AAPL,10y
2015-07-15 04:00:00,28.225031225082013,28.54607642770341,28.1936003699599,28.471988677978516,134596800,0.0,0.0,Technology,AAPL,10y
2015-07-16 04:00:00,28.678538280529114,28.864881309202715,28.590980643043135,28.851408004760742,144889600,0.0,0.0,Technology,AAPL,10y
2015-07-17 04:00:00,28.979382198785906,29.100614547729492,28.806510740854343,29.100614547729492,184658800,0.0,0.0,Technology,AAPL,10y
2015-07-20 04:00:00,29.403704120323763,29.852718457137797,29.34308622565576,29.650663375854492,235600800,0.0,0.0,Technology,AAPL,10y
2015-07-21 04:00:00,29.825773516795856,29.841487234489268,29.25777075336142,29.354307174682617,307025600,0.0,0.0,Technology,AAPL,10y
2015-07-22 04:00:00,27.38762092339933,28.175641331881952,27.38762092339933,28.11277961730957,461802400,0.0,0.0,Technology,AAPL,10y
2015-07-23 04:00:00,28.332797724999182,28.532608923826896,28.076859746436643,28.09931182861328,203998000,0.0,0.0,Technology,AAPL,10y
2015-07-24 04:00:00,28.135229480051226,28.229522050217625,27.816429811667735,27.951133728027344,168649200,0.0,0.0,Technology,AAPL,10y
2015-07-27 04:00:00,27.634576803954594,27.751321449606053,27.41680636609725,27.562734603881836,177822000,0.0,0.0,Technology,AAPL,10y
2015-07-28 04:00:00,27.699682235717773,27.818672424001633,27.513342665647492,27.699682235717773,134472400,0.0,0.0,Technology,AAPL,10y
2015-07-29 04:00:00,27.648043532177375,27.72662065705595,27.450476232079406,27.61212158203125,148046800,0.0,0.0,Technology,AAPL,10y
2015-07-30 04:00:00,27.46170868264498,27.51783545821553,27.324759213224574,27.47293472290039,134513200,0.0,0.0,Technology,AAPL,10y
2015-07-31 04:00:00,27.524568065170378,27.533548554043172,27.1451522592002,27.232709884643555,171540000,0.0,0.0,Technology,AAPL,10y
2015-08-03 04:00:00,27.277615095056948,27.51783764507541,26.38407600330823,26.59062385559082,279904000,0.0,0.0,Technology,AAPL,10y
2015-08-04 04:00:00,26.36162492547971,26.424486643368652,25.425430670805067,25.73749542236328,496554400,0.0,0.0,Technology,AAPL,10y
2015-08-05 04:00:00,25.35807765601279,26.366115823767252,25.167246953076763,25.90812110900879,397250400,0.0,0.0,Technology,AAPL,10y
2015-08-06 04:00:00,26.153937077096877,26.273464149432495,25.73671932099108,25.964496612548828,211612000,0.13,0.0,Technology,AAPL,10y
2015-08-07 04:00:00,25.840465129075227,26.217088700035536,25.822422848637153,26.05245590209961,154681600,0.0,0.0,Technology,AAPL,10y
2015-08-10 04:00:00,26.280231045527565,27.060541491848536,26.280231045527565,26.999650955200195,219806400,0.0,0.0,Technology,AAPL,10y
2015-08-11 04:00:00,26.5689033711326,26.6523476239525,25.55855980051269,25.594642639160156,388331200,0.0,0.0,Technology,AAPL,10y
2015-08-12 04:00:00,25.378137538853615,26.029899760423945,24.72411960243664,25.98930549621582,404870000,0.0,0.0,Technology,AAPL,10y
2015-08-13 04:00:00,26.169734617413685,26.250923176192355,25.831449529371532,25.969018936157227,194143200,0.0,0.0,Technology,AAPL,10y
2015-08-14 04:00:00,25.78182570267327,26.23061662472854,25.711914024530746,26.151683807373047,171718000,0.0,0.0,Technology,AAPL,10y
2015-08-17 04:00:00,26.1697250566264,26.532817722788756,26.04794226295024,26.422311782836914,163538800,0.0,0.0,Technology,AAPL,10y
2015-08-18 04:00:00,26.257673828448407,26.485452808004048,26.1629544700373,26.273460388183594,138242800,0.0,0.0,Technology,AAPL,10y
2015-08-19 04:00:00,26.18325664606838,26.277976025852222,25.863013950262232,25.937437057495117,193146000,0.0,0.0,Technology,AAPL,10y
2015-08-20 04:00:00,25.727701288669984,25.78859182925784,25.1751681109211,25.405202865600586,274006400,0.0,0.0,Technology,AAPL,10y
2015-08-21 04:00:00,24.904542459899258,25.236062044395617,23.826541171949554,23.851348876953125,513102000,0.0,0.0,Technology,AAPL,10y
2015-08-24 04:00:00,21.395398731823892,24.53693875749235,20.74814616149797,23.255966186523438,648825200,0.0,0.0,Technology,AAPL,10y
2015-08-25 04:00:00,25.057895642042027,25.057895642042027,23.341663078973355,23.395788192749023,414406400,0.0,0.0,Technology,AAPL,10y
2015-08-26 04:00:00,24.151293580953883,24.78275961926808,23.691227482892618,24.737655639648438,387098400,0.0,0.0,Technology,AAPL,10y
2015-08-27 04:00:00,25.310485037149164,25.53826237019951,24.812076944925945,25.466094970703125,338464400,0.0,0.0,Technology,AAPL,10y
2015-08-28 04:00:00,25.296950915639194,25.554047368118045,25.154871840513433,25.549537658691406,212657600,0.0,0.0,Technology,AAPL,10y
2015-08-31 04:00:00,25.2653827475683,25.82919116992984,25.25861732179704,25.430015563964844,224917200,0.0,0.0,Technology,AAPL,10y
2015-09-01 04:00:00,24.841392912055593,25.231547274367415,24.21218267140638,24.293371200561523,307383600,0.0,0.0,Technology,AAPL,10y
2015-09-02 04:00:00,24.859440121171744,25.33529281616211,24.611363054760677,25.33529281616211,247555200,0.0,0.0,Technology,AAPL,10y
2015-09-03 04:00:00,25.369118637705323,25.434520609176296,24.816587173376877,24.891010284423828,212935600,0.0,0.0,Technology,AAPL,10y
2015-09-04 04:00:00,24.575280731136473,24.90905433926455,24.47154019236117,24.64293670654297,199985200,0.0,0.0,Technology,AAPL,10y
2015-09-08 04:00:00,25.202233024511884,25.384906377719627,24.879734582309084,25.32852554321289,219374400,0.0,0.0,Technology,AAPL,10y
2015-09-09 04:00:00,25.65553375981686,25.71416858508267,24.75569446033144,24.841394424438477,340043200,0.0,0.0,Technology,AAPL,10y
2015-09-10 04:00:00,24.868458774677904,25.547284532502452,24.78501623728133,25.387163162231445,251571200,0.0,0.0,Technology,AAPL,10y
2015-09-11 04:00:00,25.21125486996612,25.757020950317383,25.204489444933046,25.757020950317383,199662000,0.0,0.0,Technology,AAPL,10y
2015-09-14 04:00:00,26.29151590476536,26.361427601576082,25.903615418060394,26.00510025024414,233453600,0.0,0.0,Technology,AAPL,10y
2015-09-15 04:00:00,26.14491743574879,26.280231077827434,25.804376755375937,26.22385025024414,173364800,0.0,0.0,Technology,AAPL,10y
2015-09-16 04:00:00,26.217079742834162,26.282481696622337,26.034406447478005,26.253164291381836,148694000,0.0,0.0,Technology,AAPL,10y
2015-09-17 04:00:00,26.0840259353191,26.27120896831913,25.64651017884329,25.691614151000977,256450400,0.0,0.0,Technology,AAPL,10y
2015-09-18 04:00:00,25.30597809460724,25.77732285038025,25.229300971809746,25.58562660217285,297141200,0.0,0.0,Technology,AAPL,10y
2015-09-21 04:00:00,25.635235911376242,26.018626595814933,25.632981916965367,25.982542037963867,200888000,0.0,0.0,Technology,AAPL,10y
2015-09-22 04:00:00,25.569837019129295,25.750256388892833,25.375886798845812,25.57434844970703,201384800,0.0,0.0,Technology,AAPL,10y
2015-09-23 04:00:00,25.626216272850023,25.8720376059406,25.551794878984545,25.781827926635742,143026800,0.0,0.0,Technology,AAPL,10y
2015-09-24 04:00:00,25.540516749672268,26.047944234765094,25.34205684158761,25.935182571411133,200878000,0.0,0.0,Technology,AAPL,10y
2015-09-25 04:00:00,26.259939556008657,26.316320393790807,25.714171738616404,25.869783401489258,224607600,0.0,0.0,Technology,AAPL,10y
2015-09-28 04:00:00,25.67582846364134,25.838205521912343,25.35784149169922,25.35784149169922,208436000,0.0,0.0,Technology,AAPL,10y
2015-09-29 04:00:00,25.445797329315738,25.599153260083906,24.32494612186981,24.59557342529297,293461600,0.0,0.0,Technology,AAPL,10y
2015-09-30 04:00:00,24.84590783687826,25.154875455500243,24.521155372691407,24.875226974487305,265892000,0.0,0.0,Technology,AAPL,10y
2015-10-01 04:00:00,24.59782368123407,24.721862171461744,24.20090223311155,24.712841033935547,255716400,0.0,0.0,Technology,AAPL,10y
2015-10-02 04:00:00,24.358771841984098,25.03534173440742,24.2550313316186,24.893260955810547,232079200,0.0,0.0,Technology,AAPL,10y
2015-10-05 04:00:00,24.78050338618601,25.11653439357338,24.597830035755884,24.983474731445312,208258800,0.0,0.0,Technology,AAPL,10y
2015-10-06 04:00:00,24.94964471174307,25.199975739001896,24.755694515477558,25.10300064086914,192787200,0.0,0.0,Technology,AAPL,10y
2015-10-07 04:00:00,25.199976926186405,25.2067423509273,24.674508864234507,24.983474731445312,187062400,0.0,0.0,Technology,AAPL,10y
2015-10-08 04:00:00,24.85041679677311,24.85041679677311,24.403879837079565,24.694805145263672,247918400,0.0,0.0,Technology,AAPL,10y
2015-10-09 04:00:00,24.80756499496148,25.321757885014573,24.69254762094233,25.285675048828125,211064400,0.0,0.0,Technology,AAPL,10y
2015-10-12 04:00:00,25.423242239712426,25.42775194862327,25.132316977685587,25.168399810791016,121868800,0.0,0.0,Technology,AAPL,10y
2015-10-13 04:00:00,24.992501879472876,25.360104383820175,24.960928742687557,25.211259841918945,132197200,0.0,0.0,Technology,AAPL,10y
2015-10-14 04:00:00,25.098486904701833,25.15035629735426,24.70833085975719,24.854921340942383,177849600,0.0,0.0,Technology,AAPL,10y
2015-10-15 04:00:00,25.017300684052458,25.281162542087,24.918069877705264,25.22703742980957,150694000,0.0,0.0,Technology,AAPL,10y
2015-10-16 04:00:00,25.208997223369163,25.258612630619197,24.92709306454529,25.042110443115234,156930400,0.0,0.0,Technology,AAPL,10y
2015-10-19 04:00:00,24.987984723395268,25.202231190688764,24.832373080885557,25.197721481323242,119036800,0.0,0.0,Technology,AAPL,10y
2015-10-20 04:00:00,25.109767453959662,25.747998909046213,24.992496076074826,25.65778923034668,195871200,0.0,0.0,Technology,AAPL,10y
